lat,lng,class,colors
-7.2582177006699995,112.656775702,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.33717814155,112.76929379399999,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.251171468,112.76273060700001,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.3150778259500004,112.70695609299999,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.2988386489999995,112.734218164,12,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.240004399889999,112.714681497,48,"[92.92685445741175, 117.80956990588236, 177.55333196611764, 0.9]"
-7.28106333393,112.720314378,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.27616993166,112.770176549,1,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.26463914724,112.76481837899999,1,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.33228419271,112.74186073899999,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.29645907967,112.753685731,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.288750139560001,112.728722893,51,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.2142843836,112.768882246,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.24214734628,112.717053024,48,"[92.92685445741175, 117.80956990588236, 177.55333196611764, 0.9]"
-7.32954018152,112.71374307299999,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.258380000000001,112.76343200000001,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.268693795239999,112.71120660700001,28,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.24042297375,112.76758611700001,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.27616993166,112.770176549,1,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.271095,112.734153,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.2362212,112.7694767,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.334962689989999,112.69999346899999,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.252837061760001,112.77071206299999,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.34332540329,112.77965050600001,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.33533301572,112.77119771,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.29660034334,112.734204471,12,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.23061449903,112.76261974299999,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.244884160560001,112.775460076,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.259208241960001,112.79230873200001,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.221694985449999,112.750731476,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.333026736839999,112.749483287,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.305058,112.63918500000001,17,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.29710868358,112.755444868,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.24824315469,112.765790074,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.2988386489999995,112.734218164,12,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.3069137352,112.77750014700001,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.304948178130001,112.725539045,54,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.260321027360001,112.740889424,49,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.225304359239999,112.759130987,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.27684572347,112.733533146,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.241246749139999,112.774829849,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.269399834530001,112.731175775,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.32102550727,112.802290551,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.264490690669999,112.67686252,0,"[127.02116844, 2.8001088, 27.04190616, 0.9]"
-7.231821587969999,112.74650085799999,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.3240479694000005,112.766061409,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.2571659425,112.767702447,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.216207300000001,112.75745900000001,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.31029408302,112.75460895,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.225124847060001,112.771278596,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.234999867639999,112.610610035,34,"[146.46466473882353, 153.77073093882353, 165.3264184517647, 0.9]"
-7.2492362654499996,112.71706555799999,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.312444,112.756146,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.23861785365,112.727522368,9,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.235289126830001,112.778096419,61,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.29427905965,112.72416091299999,51,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.282984495630001,112.76398548,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.2316037675,112.75563289600001,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.286627105189999,112.774264073,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.306544744610001,112.78231171200001,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.23919552862,112.763113957,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.32724053777,112.714242024,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.227011992939999,112.772119741,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.2578769,112.71634099999999,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.23026538359,112.713508908,48,"[92.92685445741175, 117.80956990588236, 177.55333196611764, 0.9]"
-7.28914972276,112.763382476,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.23839958482,112.77568132100001,61,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.236610785780001,112.746557162,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.267069813010001,112.70651847100001,28,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.25008709347,112.711889451,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.30286037592,112.729423665,12,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.210669424910001,112.758874606,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.24294314398,112.76607407700001,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.267828313,112.697430253,28,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.2140162408,112.606565359,57,"[58.269314745882355, 77.96851929882352, 155.65002396705881, 0.9]"
-7.337231954560001,112.78870283100001,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.24296796298,112.767475766,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.308685714069999,112.664109127,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.23434468467,112.625777414,5,"[146.7915095894118, 50.000577691764704, 43.25284182, 0.9]"
-7.24835992418,112.630085395,5,"[146.7915095894118, 50.000577691764704, 43.25284182, 0.9]"
-7.308800200000001,112.65202775799999,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.2995703046200004,112.75038764600001,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.341948469269999,112.716673559,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.29180130006,112.712257785,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.30972740959,112.69208288700001,6,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.259014905580001,112.664729309,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.2287650134,112.707498049,48,"[92.92685445741175, 117.80956990588236, 177.55333196611764, 0.9]"
-7.2584857642100005,112.638706329,27,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.263279582360001,112.67689273299999,0,"[127.02116844, 2.8001088, 27.04190616, 0.9]"
-7.29574240577,112.74835957,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.218319100589999,112.757346915,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.252862790660001,112.76200763799999,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.25405448918,112.777666273,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.30407104781,112.741181125,12,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.2578231,112.7143128,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.28147466773,112.728071864,51,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.22041175872,112.751554036,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.253536,112.642147,27,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.2988078288,112.752933952,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.259810000000001,112.762274,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.249799400000001,112.6482707,27,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.3101132255899985,112.62991411600001,17,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.3019634364199995,112.763438025,44,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.321190788239999,112.76994899,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.32321815646,112.80046329700001,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.21418962118,112.73055062799999,58,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.280638574610001,112.749944947,38,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.270302535549999,112.727988099,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.241246749139999,112.774829849,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.30948473572,112.73063277799999,12,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.2492362654499996,112.71706555799999,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.313288105110001,112.78477399799999,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.320797793039999,112.75832101200001,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.3317552882,112.68019522799999,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.31590760902,112.703495234,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.251171468,112.76273060700001,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.349449290910001,112.676526026,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.27166259381,112.732036136,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.31029408302,112.75460895,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.27513312658,112.751963394,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.304339,112.64729299999999,17,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.254353603160001,112.755190814,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.33342421062,112.747351349,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.235153873250001,112.74747627,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.22809397135,112.74379363799999,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.29660034334,112.734204471,12,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.237992,112.724751,9,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.29212045248,112.753099291,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.21059589833,112.77289109,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.2258191278399995,112.76359513700001,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.327798229560001,112.77392940799999,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.3264339314899996,112.67627910799999,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.28008389072,112.72999762399999,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.270210414580001,112.739536239,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.256260179500001,112.65223438700001,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.276013505519999,112.76412084200001,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.326836536369999,112.747493671,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.30507929341,112.74189277,12,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.23933247113,112.781332241,61,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.312077367789999,112.651902284,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.34156051113,112.73815655700001,50,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.238179967839999,112.71430764899999,48,"[92.92685445741175, 117.80956990588236, 177.55333196611764, 0.9]"
-7.25601519755,112.77866889399999,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.275418832989999,112.76393243,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.247747197150001,112.72614005,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.26718319521,112.763438614,1,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.24537650772,112.707376794,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.23468870988,112.76330640399999,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.239227799999999,112.63115719999999,5,"[146.7915095894118, 50.000577691764704, 43.25284182, 0.9]"
-7.27612571768,112.731582661,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.2926853091399995,112.78013475700001,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.266151250489999,112.662110685,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.26363294644,112.72312787700001,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.23795784481,112.723466538,9,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.30510793548,112.66867229100001,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.28150497126,112.75153004299999,38,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.288126639430001,112.74226445299999,38,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.2364783,112.63022269999999,5,"[146.7915095894118, 50.000577691764704, 43.25284182, 0.9]"
-7.2433156856,112.768351109,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.2106182929600005,112.76292846700001,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.243474593039999,112.759931932,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.331488315439999,112.74928635399999,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.304094060389999,112.757708985,44,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.23518935122,112.774385274,61,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.27238161315,112.70792983,28,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.30944968795,112.685525772,6,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.330808412510001,112.68179115,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.319635556739999,112.742004987,2,"[135.48670939835296, 28.36361280564706, 33.16642367223529, 0.9]"
-7.243736029500001,112.757928204,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.233682625610001,112.760458515,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.3160044828799995,112.79861683799999,53,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.33744379887,112.736776349,50,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.254902529910001,112.761591239,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.251384606769999,112.776238873,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.30062280765,112.772973345,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.262552542360001,112.668450635,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.24987599972,112.73970411799999,15,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.2746573123800005,112.75625103,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.334333201760002,112.72794064,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.2363812987100005,112.766613367,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.326802467060001,112.78031643700001,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.33567099585,112.74111623299999,50,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.31063187401,112.78576476200001,53,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.21938922905,112.76756406700001,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.30570632362,112.79540350399999,53,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.219264920960001,112.760921021,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.24303903536,112.72649218299999,9,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.21464127094,112.763136754,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.2872467937600005,112.785605735,18,"[174.18796674, 119.3351422432941, 97.97817345035293, 0.9]"
-7.258856,112.65590700000001,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.2458046849,112.718285466,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.234077811900001,112.765742905,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.24244610222,112.762568192,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.340694931389999,112.804227794,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.2761134863,112.717863331,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.3114753,112.68910430000001,6,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.25906318388,112.733812537,49,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.30304878888,112.746884014,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.266113694410001,112.66411453399999,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.3255857009000005,112.749203524,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.2389253,112.63018840000001,5,"[146.7915095894118, 50.000577691764704, 43.25284182, 0.9]"
-7.21054606993,112.766066197,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.266800999999999,112.75406699999999,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.234400191080001,112.777046954,61,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.27527265115,112.730799464,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.25406435263,112.756646734,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.258797013360001,112.716726161,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.2794168374199995,112.712031611,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.21611611428,112.77368710799999,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.31137559352,112.690617659,6,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.252350674189999,112.643924767,27,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.240995,112.725254,9,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.21695345648,112.756885736,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.30118400333,112.760767066,44,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.24905786352,112.71493682299999,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.324772093150001,112.74924056299999,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.2253855077199995,112.730098462,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.29837644041,112.76249629799999,44,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.29981211281,112.777924329,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.228534262719999,112.756022604,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.27303682469,112.723733362,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.25403408724,112.789337684,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.294374352060001,112.74922586299999,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.27543255359,112.70393638700001,28,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.3299775590100005,112.68691243399999,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.226828818189999,112.760734451,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.3081244714,112.68566131799999,6,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.27656554084,112.76058581,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.2612276520600005,112.763638164,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.256353504419999,112.710481012,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.280907634889999,112.718352162,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.28242821207,112.717807562,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.2423839999999995,112.725191,9,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.3184743565399994,112.71397745600001,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.2129601999999995,112.74073600000001,58,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.302007000000001,112.643681,17,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.324534545780001,112.752098066,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.254998528060002,112.659039365,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.294374352060001,112.74922586299999,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.25741322346,112.710724715,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.26174593537,112.705821592,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.25307494738,112.738589824,49,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.22728461128,112.743596093,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.260235000000001,112.753588,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.2255996851,112.734698598,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.21985526136,112.748089116,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.2625058603,112.67029625200001,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.268808261919999,112.7066378,28,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.268808261919999,112.7066378,28,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.291285879839999,112.7286525,51,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.3361432848,112.686165503,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.2238378,112.61663689999999,57,"[58.269314745882355, 77.96851929882352, 155.65002396705881, 0.9]"
-7.254353603160001,112.755190814,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.264366000000001,112.674601,0,"[127.02116844, 2.8001088, 27.04190616, 0.9]"
-7.25178627253,112.75849442299999,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.23687292737,112.617806206,34,"[146.46466473882353, 153.77073093882353, 165.3264184517647, 0.9]"
-7.250210052999999,112.71494124700001,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.25364333281,112.794819085,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.2718050000000005,112.7666,1,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.27880050874,112.667455275,55,"[65.42294316141177, 87.26106273317647, 162.1833996409412, 0.9]"
-7.24591159865,112.64283826100001,27,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.260683330319999,112.635768974,27,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.3168430099699995,112.68803674799999,6,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.21348111928,112.763282096,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.270334351810001,112.751921109,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.2389253,112.63018840000001,5,"[146.7915095894118, 50.000577691764704, 43.25284182, 0.9]"
-7.260769712999999,112.658775063,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.284080283080001,112.75312765700001,38,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.28855548715,112.72236066299999,51,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.23233680185,112.771160931,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
