lat,lng,class,color
-7.267222214919978,112.66300714030413,20,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.27911959229162,112.73315992305916,10,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.319703710104343,112.73984267002899,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.257307345660218,112.75794166461293,1,"[127.02116844, 2.8001088, 27.04190616, 0.9]"
-7.305669150067493,112.63915140116319,40,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.257364734906883,112.64003071016695,53,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.3023018127797,112.64511329693606,40,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.319252342559364,112.74490387029573,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.249145769489982,112.74459890426056,37,"[139.92795591388239, 151.36581869082355, 170.3068742865882, 0.9]"
-7.220784291523652,112.74962634708702,11,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.235734013500013,112.61203694592965,14,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.2567425688952385,112.65619703089806,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.257477830543365,112.66166660180909,26,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.327931638024503,112.69708025662274,24,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.2813350239159,112.71168648641874,56,"[65.42294316141177, 87.26106273317647, 162.1833996409412, 0.9]"
-7.259519998503845,112.67280406883829,47,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.257229434629679,112.75136192347784,1,"[127.02116844, 2.8001088, 27.04190616, 0.9]"
-7.248283572642398,112.72722404051822,43,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.327787284930017,112.70700815290935,24,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.328729696152662,112.69421803598598,24,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.265791543077596,112.69696544508051,50,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.211278708528086,112.76129023941263,27,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.265403971000802,112.77720988780129,45,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.340689658822099,112.69211577050055,51,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.213094010263269,112.75548105917323,27,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.326800607817747,112.74727492552269,49,"[92.92685445741175, 117.80956990588236, 177.55333196611764, 0.9]"
-7.2957281581493785,112.70863119851093,33,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.237601924362003,112.615944130379,14,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.296576205301754,112.74715433762444,12,"[164.72828230941175, 85.8467748917647, 66.99229465764705, 0.9]"
-7.1976597271519385,112.62838493950895,63,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.261761372959543,112.72889484780495,4,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.240137391872156,112.78083185976857,60,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.3204849702399715,112.78378045628924,23,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.261869658504045,112.73327533816335,3,"[135.48670939835296, 28.36361280564706, 33.16642367223529, 0.9]"
-7.264792477550311,112.64620201990536,20,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.255852476123952,112.66798652920606,26,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.261593111385377,112.70737586426223,25,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.301643855181253,112.67134595014109,28,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.309332970928392,112.6906574513935,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.291117846030894,112.69845441048729,33,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.266735018842592,112.75447000699957,29,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.326913694383878,112.7126862959986,36,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.3055055822103325,112.73697179392795,32,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.273619508533334,112.73099181548432,10,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.265322105867156,112.77491152751713,45,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.270027131133431,112.67392079312742,47,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.231221563788582,112.74814645598782,44,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.337122158851125,112.79827000794322,62,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.268295277657683,112.75357661726513,29,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.210365417552178,112.76281050387495,27,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.274662381773977,112.73732720805144,10,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.325027167429063,112.6702217761752,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.329064367458803,112.77812390350977,35,"[146.46466473882353, 153.77073093882353, 165.3264184517647, 0.9]"
-7.259959363631518,112.69159388521642,50,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.226159672189745,112.73040415351588,7,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.34432700407933,112.67443518953573,51,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.2297368105027155,112.76889219677028,58,"[58.269314745882355, 77.96851929882352, 155.65002396705881, 0.9]"
-7.256556331269129,112.65960773765673,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.323044994700929,112.78055423069736,23,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.329541642945156,112.70977089644985,16,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.297684232977171,112.7448269017246,12,"[164.72828230941175, 85.8467748917647, 66.99229465764705, 0.9]"
-7.230720643870897,112.73416635924013,38,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.30514148539002,112.6505338699183,28,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.335339067006051,112.7740189053644,35,"[146.46466473882353, 153.77073093882353, 165.3264184517647, 0.9]"
-7.259391771737423,112.6521422546608,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.311460847275182,112.699337339878,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.300393127955655,112.77774647582157,52,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.24073793999886,112.74588947870758,8,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.30771177149157,112.79494031016459,30,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.2194088534626815,112.7583558626546,27,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.245174389951801,112.73671800532783,2,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.255499713452735,112.6418951295065,53,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.337733017946798,112.70509987604315,55,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.3269990052477345,112.77047831384102,35,"[146.46466473882353, 153.77073093882353, 165.3264184517647, 0.9]"
-7.254127018304977,112.6601372165938,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.3122263909887275,112.76355223458704,17,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.2401111942884375,112.78923854716952,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.308885837796635,112.79640963606757,30,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.2510702435377725,112.64523461959824,53,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.251988600608327,112.76809283822908,9,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.300067983206463,112.65114628440412,28,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.255976892070673,112.6629118601914,26,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.240946156465879,112.78451754416099,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.262317849135567,112.73485214310452,4,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.242834500600848,112.75309943207856,41,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.315852737873867,112.69162770894201,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.260478720416768,112.65346129262406,20,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.246586860998727,112.74023793422346,2,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.251172763553215,112.721963392161,42,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.224120322388194,112.77544935911767,15,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.312408982689219,112.71595379296265,21,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.311530084453251,112.69424388731467,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.252761927911121,112.76954232373195,9,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.302344991075418,112.73486125198559,32,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.237049647995264,112.77649522435098,60,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.339678135104461,112.74097798128584,49,"[92.92685445741175, 117.80956990588236, 177.55333196611764, 0.9]"
-7.236567794390067,112.78398459957502,60,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.243024912871173,112.72434535974043,2,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.2768407752092354,112.72928344495917,10,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.23459790696846,112.61107131719764,14,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.3001998735907065,112.77302736135971,52,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.261295856707162,112.66105104058741,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.30417257388324,112.6581755106857,28,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.25362352780051,112.71936893159821,42,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.2482350733230945,112.71717039115978,42,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.239356638305807,112.72880348890571,38,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.3066847681766705,112.71118785794829,21,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.228379586995169,112.7465120352168,44,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.257980313013277,112.6576099273247,20,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.288584782037653,112.71586308447249,46,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.244363367966528,112.7747380291763,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.247639452451682,112.76437132132489,9,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.2143119732322685,112.7548140534697,27,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.253515061613807,112.63020778533242,53,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.223842196894072,112.74926931499711,11,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.2707954574536595,112.70156203084751,50,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.244725091824199,112.7218419680958,38,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.245776251768667,112.7669446034133,9,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.306610908159174,112.66171054901346,28,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.3293729088698045,112.69349582369207,24,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.223882783176976,112.7670703626292,58,"[58.269314745882355, 77.96851929882352, 155.65002396705881, 0.9]"
-7.3082569592407465,112.69237619578804,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.217862857490775,112.73630168637615,7,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.237621471689348,112.78511827787248,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.309355168633855,112.63125082643715,40,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.313750484769108,112.70474678447808,21,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.236041088058762,112.74823065284954,41,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.301191295958373,112.64788501343612,40,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.2223704651523475,112.7263778110458,7,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.337109795573442,112.72860359176576,57,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.22595535464616,112.74256795944484,11,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.250757396500854,112.73859697264878,1,"[127.02116844, 2.8001088, 27.04190616, 0.9]"
-7.327471404885514,112.72591074633974,21,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.235473414235685,112.7805553506598,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.310400360419504,112.72023155055841,21,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.24069699630767,112.6174414585595,14,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.332025315661857,112.6801582085567,59,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.254024726112303,112.63711152168331,53,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.2609642047020735,112.6880918244645,50,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.236686745116635,112.6092859957069,14,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.221986555693859,112.7501281316812,11,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.319241308767181,112.75533473553897,17,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.2593035512649156,112.63577905744341,53,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.318014643456454,112.77321476563252,17,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.308419560102589,112.75631326635076,39,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.3108383770230905,112.72844390177349,32,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.2915952978356575,112.75083269760916,48,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.258287379090111,112.62577362141779,53,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.26039690499588,112.6560230043706,20,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.3055875538933135,112.79504824946072,30,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.229005083262549,112.76789435472394,15,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.255072825240368,112.66642654091578,26,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.2422339249309635,112.71808371920568,42,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.283061698359238,112.67510790436756,33,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.260513666741978,112.65985404785502,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.252029720361202,112.7666850657954,9,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.32411602353058,112.67263108462765,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.224347409255019,112.75032754357966,11,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.346115029489471,112.71720482010548,22,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.325109324488438,112.71036900681592,16,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.256198924814197,112.7355740940947,4,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.266127387821616,112.77731645064074,45,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.248355763729856,112.7621063289977,9,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.258030544898649,112.7903660539534,45,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.234841914578147,112.77692720604013,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.283881210589238,112.7128584413262,56,"[65.42294316141177, 87.26106273317647, 162.1833996409412, 0.9]"
-7.306698451918148,112.67739593940675,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.249610627405285,112.75762221001509,9,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.284533734568669,112.71689104417531,33,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.316404691766063,112.68427597121759,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.259677088671457,112.73767132494709,4,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.320909173083513,112.73773361523511,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.314502603598991,112.70988189205336,21,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.213956405084537,112.6514066712634,63,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.3235431153885076,112.702328426471,16,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.258911355731366,112.69143238962738,50,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.26098361003841,112.70647901957564,25,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.237966258193356,112.74951593816166,8,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.2584376923691165,112.71656422868965,25,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.230697619294782,112.74589317870472,44,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.323336701309298,112.77131387840087,35,"[146.46466473882353, 153.77073093882353, 165.3264184517647, 0.9]"
-7.22922660276162,112.73638670941405,38,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.305283309808216,112.69768491997525,59,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.253494687193098,112.65279305102085,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.285913865891706,112.78370939503091,19,"[174.18796674, 119.3351422432941, 97.97817345035293, 0.9]"
-7.3388282759670345,112.73562529560341,57,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.214321420040145,112.75473202722164,27,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.257829010887509,112.6740484309516,47,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.262548091005014,112.71143510163023,25,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.2540500842805615,112.64338226205628,53,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.256521554635722,112.65795354227717,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.311833616898768,112.70963174834452,21,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.3214383165938175,112.76243233487669,17,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.286923703954574,112.71151399010841,46,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.262003425465758,112.64433937614916,53,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.337261246609337,112.71639223326072,22,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.349319488666589,112.66742798204059,51,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.22317278333265,112.73275339546812,7,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.340849960677012,112.72698000943336,55,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.280331773685245,112.71563638053543,56,"[65.42294316141177, 87.26106273317647, 162.1833996409412, 0.9]"
-7.2392614768023,112.6153040972922,14,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.238772513086554,112.74665035702213,8,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.335806481577887,112.70316797247308,36,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.333583017169473,112.70760237703432,16,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.274639283263967,112.64910809681862,20,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.2639292751282785,112.680465706723,47,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.263468360964602,112.71420409036772,25,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.2367048687221125,112.73137842959886,5,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.316357450055027,112.77341525594989,23,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.217250918070151,112.72700043204277,7,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.2429337082932514,112.73080561649635,5,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.262027745412773,112.70857358395227,25,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.256909210156407,112.71814095337973,42,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.303546446290022,112.76308939727255,39,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.248547678152597,112.63641951734137,53,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.265189972658138,112.69559985131384,50,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.3075045188253664,112.67353907012227,28,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.3235444143133215,112.74096963736588,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.240009072059258,112.78019167390312,60,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.242454498211338,112.78378113823568,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.244191767215396,112.75106641138734,37,"[139.92795591388239, 151.36581869082355, 170.3068742865882, 0.9]"
-7.2756953414021694,112.73356865240908,10,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.2378491063707555,112.75345931321256,41,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.300060839593978,112.65111702207028,40,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.318989433423192,112.78442723526615,23,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.256929766642197,112.73510429718306,4,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.306714611699479,112.64054206096458,40,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.293880631575607,112.74948983614044,12,"[164.72828230941175, 85.8467748917647, 66.99229465764705, 0.9]"
-7.252151186827613,112.75472106459836,37,"[139.92795591388239, 151.36581869082355, 170.3068742865882, 0.9]"
-7.235171704032892,112.78463590082262,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.327034060099555,112.78174396733702,23,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.313961758112257,112.72121734809664,21,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.262932234377858,112.65453506364355,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.240874044678417,112.74815894387942,41,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.240676290880716,112.72988084048058,5,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.2350914255928656,112.77784905661971,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.2357471101754784,112.77223080430443,60,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.334651950213513,112.72431377049924,36,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.292176587105618,112.70825156279116,46,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.226754608046975,112.72560628511386,7,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.3002250990272675,112.75013442111783,48,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.335332017107826,112.67438979344548,51,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.309444237048327,112.69174391950207,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.26077664577524,112.70681675450872,25,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.308086612278365,112.69438517601746,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.3537523867751755,112.66958195717905,51,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.264460039998269,112.73555410751844,4,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.305903282582241,112.73886736340349,57,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.316242949517812,112.79303542228382,30,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.2506909051210675,112.6571231068552,26,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.340058155591296,112.69856958946016,24,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.3378524917224,112.79759243940086,62,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.330394296028706,112.69290354292058,24,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.288240410216549,112.72183479105117,46,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.327262202837732,112.7745614612846,35,"[146.46466473882353, 153.77073093882353, 165.3264184517647, 0.9]"
-7.314826684252796,112.741310149894,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.26136055849352,112.68499880616794,50,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.3037159612463665,112.65320187365305,28,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.220437749364481,112.77267999629463,60,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.218889358896662,112.77073309209891,31,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
