lat,lng,class,color
-7.259707749918412,112.6719883827887,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.2543477368129725,112.6439009861306,53,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.263418403163249,112.67843765932398,47,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.2954156389788976,112.74215315183923,12,"[164.72828230941175, 85.8467748917647, 66.99229465764705, 0.9]"
-7.252007961013957,112.7557687423962,9,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.2583357297404705,112.71289022074177,25,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.277931548322966,112.7311597783346,10,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.253801708310117,112.64319889654794,53,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.301498421183214,112.75513469322114,48,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.313231852564738,112.62494838728632,40,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.32057800480713,112.77347448834036,17,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.304569381878578,112.73024971515116,32,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.248383675112863,112.71626417270859,42,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.319382126911756,112.76081542246831,17,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.337693412834447,112.6842458559404,59,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.3158203544695315,112.70456820704548,21,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.251877445336901,112.76229168264248,9,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.343479461209749,112.67350730972544,51,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.312155805833662,112.75274009302863,39,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.2685499973942145,112.75149250264191,6,"[146.7915095894118, 50.000577691764704, 43.25284182, 0.9]"
-7.298583356235409,112.64328596620672,40,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.334448882846852,112.74644281214924,49,"[92.92685445741175, 117.80956990588236, 177.55333196611764, 0.9]"
-7.2298651317342575,112.75071568038538,41,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.233118848934097,112.74241945130407,11,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.2416996901620125,112.72256502022192,38,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.288401157270496,112.74874788047079,48,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.228337417499511,112.76314129686749,58,"[58.269314745882355, 77.96851929882352, 155.65002396705881, 0.9]"
-7.333150106916182,112.76980700151242,35,"[146.46466473882353, 153.77073093882353, 165.3264184517647, 0.9]"
-7.322478359767098,112.67237447671309,51,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.2546897184029016,112.65455638497414,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.328693124471898,112.74481112173416,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.235174359324834,112.77550060406551,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.312185743325688,112.65232867444588,28,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.342463153002448,112.74066456660522,57,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.257039866716207,112.77825553918423,45,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.244174620913526,112.72249498055821,43,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.276590378773575,112.73083922711865,10,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.289977620471935,112.77867361364369,19,"[174.18796674, 119.3351422432941, 97.97817345035293, 0.9]"
-7.263337422019982,112.662627859631,20,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.304610085450581,112.66315788425068,28,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.20817266925148,112.7622216101055,27,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.334458623789782,112.742611139809,49,"[92.92685445741175, 117.80956990588236, 177.55333196611764, 0.9]"
-7.305693465236724,112.76010410358136,39,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.235627069405637,112.77352724236437,54,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.308640761984752,112.68220751846505,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.329065515613551,112.68429468391157,59,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.32413548788984,112.74407845922212,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.246009075547566,112.75342109278631,41,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.317013750099648,112.80225667866101,30,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.336628268967924,112.73796588297729,57,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.299120410620049,112.76937408770657,52,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.246391863546974,112.73842776795736,43,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.341452343360388,112.72425755762987,36,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.330323916038389,112.7772738561092,23,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.332635431687722,112.74482225905672,57,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.212376419278092,112.76939577873532,31,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.308571682108722,112.7966857506095,30,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.210922067574412,112.76089181506072,31,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.216038583917826,112.76330106476826,31,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.2882699852765676,112.7846113214017,19,"[174.18796674, 119.3351422432941, 97.97817345035293, 0.9]"
-7.2530697148363235,112.65902213476171,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.24700367191741,112.71728405028514,42,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.3110437649759765,112.69724435616855,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.262173905199172,112.73425345107746,3,"[135.48670939835296, 28.36361280564706, 33.16642367223529, 0.9]"
-7.269080367682595,112.7567088392441,29,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.278038845934216,112.7321472061532,10,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.273930278423755,112.71253807948786,33,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.312280038971838,112.69120927929708,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.2199119247413535,112.75491455990101,27,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.331026427150452,112.75214113173168,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.300785045420564,112.78426423108866,52,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.253600728330213,112.7930710567634,45,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.2726148947298315,112.6995644490527,33,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.333260025018165,112.68635939721183,24,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.305330958714093,112.68451166407552,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.315499513484183,112.7200608306973,36,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.296933233527113,112.64894457049627,40,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.320474827011756,112.74631317199136,17,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.257839666296212,112.65782998361901,26,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.2599343016005875,112.71122271690024,25,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.264711683206984,112.70589071269241,50,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.254359188095885,112.73777455983317,3,"[135.48670939835296, 28.36361280564706, 33.16642367223529, 0.9]"
-7.229325002849666,112.74192600088202,11,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.2531877997756204,112.7499035850148,29,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.228745055754793,112.7333028269675,7,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.2558838145717015,112.66960856430008,47,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.338612008141309,112.69169944236971,24,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.261713597846199,112.66900574817407,47,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.233777156249279,112.62358812444499,14,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.245764088523978,112.71741703846128,42,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.2584673993994295,112.79726487079266,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.258673211378571,112.62961281519821,53,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.2114342341465285,112.75903351409752,27,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.273118995748196,112.75606847994234,6,"[146.7915095894118, 50.000577691764704, 43.25284182, 0.9]"
-7.268672656887372,112.65853788847893,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.285284063694495,112.7287153189145,46,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.259302136288378,112.6560397386944,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.2630954353120565,112.70905603118423,25,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.262878416601047,112.66165037165979,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.2447046334808824,112.75848035358268,37,"[139.92795591388239, 151.36581869082355, 170.3068742865882, 0.9]"
-7.2570529340224095,112.74848699607945,1,"[127.02116844, 2.8001088, 27.04190616, 0.9]"
-7.32827674112588,112.71015768830144,16,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.253565428781513,112.64513921001983,53,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.340343101374066,112.74403622331856,57,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.253581066691749,112.66445963770376,26,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.232435348145113,112.72104435088535,38,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.26387479537978,112.66616128801445,47,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.32644539489725,112.67901729675201,59,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.232985044072777,112.73450165603144,38,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.311253028985798,112.73591136672151,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.247085867975109,112.78639050854942,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.260317822186513,112.65791217454486,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.331666708475957,112.73214228841951,36,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.268356732005932,112.69683488400352,50,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.327665784807272,112.7595923835172,17,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.225250362035714,112.7218830377148,7,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.285332135662205,112.69340957198031,33,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.2748979403339336,112.73175301666124,10,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.246896784120837,112.76811342893969,9,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.241703194239129,112.79604583313134,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.267862901350332,112.70860933456386,33,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.282331937035825,112.78206089884159,19,"[174.18796674, 119.3351422432941, 97.97817345035293, 0.9]"
-7.320542600701934,112.76490966852262,35,"[146.46466473882353, 153.77073093882353, 165.3264184517647, 0.9]"
-7.298982136589045,112.64343488353754,40,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.340333211990961,112.76753730043345,49,"[92.92685445741175, 117.80956990588236, 177.55333196611764, 0.9]"
-7.255258231754088,112.65039185929527,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.229199039002823,112.74965457300512,44,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.325415697639945,112.75257852930096,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.301539183331835,112.63877682649328,40,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.295158194383924,112.77769530114391,52,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.249406193324252,112.7101319956007,42,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.324095421824144,112.73546348002537,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.286773161162207,112.77028207011257,19,"[174.18796674, 119.3351422432941, 97.97817345035293, 0.9]"
-7.335458593318928,112.69691614848969,24,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.246289715810455,112.76864882597181,9,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.232031641850353,112.72606294271506,38,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.335375401446288,112.72944957127277,36,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.2758061164048256,112.72479820024314,10,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.268175595430543,112.66732689673681,47,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.261680188300962,112.70011043844382,50,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.226466872286202,112.78267661398228,54,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.261538700183734,112.67825310489044,47,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.3084256954406905,112.75894161317284,39,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.246517157245541,112.71906640092405,43,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.259217998363089,112.65199880359914,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.320453996704368,112.75246340406515,17,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.262017504288982,112.74290488394155,3,"[135.48670939835296, 28.36361280564706, 33.16642367223529, 0.9]"
-7.235953641582219,112.77706981164154,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.318913701931925,112.72125554257991,21,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.3149785400750975,112.69847512334623,24,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.2435085341303695,112.75612413950277,41,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.3368419709585275,112.7701964968328,49,"[92.92685445741175, 117.80956990588236, 177.55333196611764, 0.9]"
-7.2309766733065235,112.73518941314764,38,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.302175151894001,112.78360465141287,30,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.218835698937608,112.75706888623851,31,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.2973296044564595,112.78016468582405,52,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.326944826775365,112.73847228198406,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.249899394642801,112.71460952658173,42,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.249623351443581,112.7928172850327,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.3260136768948785,112.68233534384,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.336469259071307,112.69497167734337,51,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.316859115827394,112.69828234245806,59,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.230117319563192,112.75004917977124,11,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.223682636590581,112.75464887543157,11,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.254307065245772,112.79104933489157,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.276886578388886,112.73700795880558,10,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.225922946642214,112.76813325886296,60,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.338312571871397,112.72666201915017,36,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.21902638309748,112.76274174191612,31,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.2412920332942186,112.77367296863932,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.309541216107478,112.72318499924076,32,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.2725535639878345,112.73084263810793,10,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.295854928827644,112.75674355896213,48,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.2739064438045835,112.75748733491804,29,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.241279863958996,112.79575684376522,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.249234065874842,112.72429643585052,43,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.2278979229907,112.7292669854784,7,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.212493044925322,112.75404428680737,27,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.222336140031777,112.76218471035908,31,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.250468985483586,112.8002843432382,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.2660119141952775,112.6616384785866,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.262398514023851,112.63280875492084,53,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.3175847190490595,112.67646727949284,28,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.318892854148976,112.70834917747628,16,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.320299968217257,112.72519127011137,21,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.2750419883363024,112.78614118927494,52,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.292279831275775,112.64922085253721,40,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.224882336626459,112.78240192487007,60,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.323666602354348,112.71388799513596,21,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.226816559901548,112.72245491991379,7,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.331114697624121,112.7095551394877,16,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.330897476956926,112.69534231708582,24,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.2240713284727285,112.74397190577452,11,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.218435008243895,112.75837354672164,27,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.239717809442908,112.76576742666781,54,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.216965016112642,112.7373692013022,7,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.2641109103556225,112.66431612053879,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.255394945840439,112.65085705595057,26,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.252091909864207,112.65943566021765,26,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.240201572182658,112.60612232760721,14,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.32441734610784,112.67892452445768,59,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.314223449150598,112.74056179713068,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.3028149724937625,112.79005543599196,30,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.243327609699388,112.75331947719376,8,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.316934826926732,112.74060014690349,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.2610798461962425,112.65914735991636,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.23526897157847,112.78096738401993,54,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.337609107193111,112.67896931453643,59,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.2336961266896775,112.7766923999282,60,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.254205556619586,112.74460915794924,1,"[127.02116844, 2.8001088, 27.04190616, 0.9]"
-7.267970942714489,112.70453623043885,50,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.2178473852434974,112.758239318205,27,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.262181846838242,112.66036747327374,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.2757103555024365,112.66370468646014,20,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.263258008281678,112.6709906241166,47,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.3377814113740865,112.70609870631556,55,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.32136471715078,112.71907914617971,21,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.248734336696239,112.76138278229229,9,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.253297545727223,112.73891371843942,43,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.217374362146796,112.75833295596094,27,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.2498546654093206,112.76260337368609,9,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.284964309031809,112.70915970919651,46,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.241413288901472,112.61304590158657,14,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.280450386596319,112.65561906403136,20,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.245952303643753,112.759942066831,41,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.287100743735151,112.70001377785536,33,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.277575097914702,112.71586134418524,56,"[65.42294316141177, 87.26106273317647, 162.1833996409412, 0.9]"
-7.27725086673349,112.71337988513544,56,"[65.42294316141177, 87.26106273317647, 162.1833996409412, 0.9]"
-7.229507105892021,112.74647141430786,11,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.315506062464937,112.7136353254171,21,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.248938550185673,112.65999165354523,26,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.260310992375644,112.67278666500496,47,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.253329342235625,112.73760347082434,43,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.250047793715288,112.7648808812857,9,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.255580014347463,112.671418258977,47,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.309517884342152,112.69358523092441,59,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.313432356458144,112.79878864767835,30,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.236815229795455,112.7903832101428,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.32575789010005,112.69262333849643,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.303029316136392,112.73527008075793,32,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.233929412398317,112.7259763525757,38,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.270300729431951,112.73533340724121,10,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.260201252274111,112.65618986907816,26,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.279396365319163,112.72802183112258,10,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.251388169503943,112.7332195962753,3,"[135.48670939835296, 28.36361280564706, 33.16642367223529, 0.9]"
-7.320347220030293,112.7100874385778,16,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.342745930390949,112.72306813559427,22,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.320414818877434,112.7636194612918,17,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.291715936202438,112.71106804388904,46,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.242343411665027,112.74870012881615,8,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.234816908590447,112.76855504177205,54,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.225898059139724,112.78180549352459,60,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.24765056637062,112.78860890051456,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.219396997391285,112.61581370437929,14,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.335010470333189,112.79443818550527,62,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.333689109595214,112.7195423222753,22,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.247777164875977,112.76065150385728,54,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.236223099066253,112.7771637956792,54,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.251867598080373,112.63111909517305,53,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.303372916877153,112.66297154879685,28,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
